Model,MSO2014
Firmware Version,1.06
Point Format,Y
Horizontal Units,S
Horizontal Scale,"0,00001"
Sample Interval,"0,000000001"
Filter Frequency,100000000.0
Record Length,100000.0
Gating,0.0% to 100.0%
Probe Attenuation,1.0
Vertical Units,V
Vertical Offset,-0.0
Vertical Scale,1.0
Label,
TIME,CH1
7.21720e-05,1.72
7.21730e-05,1.68
7.21740e-05,1.68
7.21750e-05,1.64
7.21760e-05,1.64
7.21770e-05,1.6
7.21780e-05,1.6
7.21790e-05,1.56
7.21800e-05,1.56
7.21810e-05,1.48
7.21820e-05,1.48
7.21830e-05,1.44
7.21840e-05,1.44
7.21850e-05,1.4
7.21860e-05,1.4
7.21870e-05,1.36
7.21880e-05,1.32
7.21890e-05,1.28
7.21900e-05,1.28
7.21910e-05,1.24
7.21920e-05,1.24
7.21930e-05,1.2
7.21940e-05,1.2
7.21950e-05,1.2
7.21960e-05,1.2
7.21970e-05,1.16
7.21980e-05,1.16
7.21990e-05,1.12
7.22000e-05,1.12
7.22010e-05,1.12
7.22020e-05,1.12
7.22030e-05,1.12
7.22040e-05,1.12
7.22050e-05,1.12
7.22060e-05,1.12
7.22070e-05,1.08
7.22080e-05,1.12
7.22090e-05,1.08
7.22100e-05,1.08
7.22110e-05,1.08
7.22120e-05,1.08
7.22130e-05,1.08
7.22140e-05,1.08
7.22150e-05,1.08
7.22160e-05,1.08
7.22170e-05,1.04
7.22180e-05,1.08
7.22190e-05,1.04
7.22200e-05,1.04
7.22210e-05,1.0
7.22220e-05,1.0
7.22230e-05,0.96
7.22240e-05,0.96
7.22250e-05,0.92
7.22260e-05,0.88
7.22270e-05,0.8
7.22280e-05,0.8
7.22290e-05,0.72
7.22300e-05,0.68
7.22310e-05,0.64
7.22320e-05,0.6
7.22330e-05,0.52
7.22340e-05,0.48
7.22350e-05,0.4
7.22360e-05,0.32
7.22370e-05,0.24
7.22380e-05,0.16
7.22390e-05,0.12
7.22400e-05,-0.0
7.22410e-05,-0.08
7.22420e-05,-0.16
7.22430e-05,-0.28
7.22440e-05,-0.32
7.22450e-05,-0.44
7.22460e-05,-0.52
7.22470e-05,-0.6
7.22480e-05,-0.68
7.22490e-05,-0.76
7.22500e-05,-0.84
7.22510e-05,-0.92
7.22520e-05,-1.0
7.22530e-05,-1.08
7.22540e-05,-1.16
7.22550e-05,-1.2
7.22560e-05,-1.28
7.22570e-05,-1.36
7.22580e-05,-1.44
7.22590e-05,-1.48
7.22600e-05,-1.52
7.22610e-05,-1.6
7.22620e-05,-1.64
7.22630e-05,-1.72
7.22640e-05,-1.72
7.22650e-05,-1.76
7.22660e-05,-1.8
7.22670e-05,-1.8
7.22680e-05,-1.8
7.22690e-05,-1.8
7.22700e-05,-1.8
7.22710e-05,-1.76
7.22720e-05,-1.76
7.22730e-05,-1.72
7.22740e-05,-1.72
7.22750e-05,-1.68
7.22760e-05,-1.6
7.22770e-05,-1.56
7.22780e-05,-1.52
7.22790e-05,-1.48
7.22800e-05,-1.4
7.22810e-05,-1.32
7.22820e-05,-1.24
7.22830e-05,-1.16
7.22840e-05,-1.04
7.22850e-05,-0.96
7.22860e-05,-0.88
7.22870e-05,-0.76
7.22880e-05,-0.68
7.22890e-05,-0.56
7.22900e-05,-0.48
7.22910e-05,-0.36
7.22920e-05,-0.24
7.22930e-05,-0.12
7.22940e-05,-0.04
7.22950e-05,0.08
7.22960e-05,0.2
7.22970e-05,0.32
7.22980e-05,0.44
7.22990e-05,0.52
7.23000e-05,0.6
7.23010e-05,0.72
7.23020e-05,0.8
7.23030e-05,0.88
7.23040e-05,1.0
7.23050e-05,1.04
7.23060e-05,1.16
7.23070e-05,1.24
7.23080e-05,1.32
7.23090e-05,1.4
7.23100e-05,1.44
7.23110e-05,1.48
7.23120e-05,1.56
7.23130e-05,1.56
7.23140e-05,1.6
7.23150e-05,1.64
7.23160e-05,1.68
7.23170e-05,1.68
7.23180e-05,1.72
7.23190e-05,1.72
7.23200e-05,1.72
7.23210e-05,1.68
7.23220e-05,1.72
7.23230e-05,1.68
7.23240e-05,1.68
7.23250e-05,1.6
7.23260e-05,1.6
7.23270e-05,1.52
7.23280e-05,1.52
7.23290e-05,1.4
7.23300e-05,1.36
7.23310e-05,1.28
7.23320e-05,1.2
7.23330e-05,1.12
7.23340e-05,1.04
7.23350e-05,0.96
7.23360e-05,0.88
7.23370e-05,0.76
7.23380e-05,0.72
7.23390e-05,0.56
7.23400e-05,0.48
7.23410e-05,0.36
7.23420e-05,0.24
7.23430e-05,0.12
7.23440e-05,0.04
7.23450e-05,-0.08
7.23460e-05,-0.2
7.23470e-05,-0.28
7.23480e-05,-0.4
7.23490e-05,-0.48
7.23500e-05,-0.6
7.23510e-05,-0.72
7.23520e-05,-0.76
7.23530e-05,-0.88
7.23540e-05,-0.96
7.23550e-05,-1.04
7.23560e-05,-1.12
7.23570e-05,-1.2
7.23580e-05,-1.28
7.23590e-05,-1.36
7.23600e-05,-1.44
7.23610e-05,-1.48
7.23620e-05,-1.52
7.23630e-05,-1.56
7.23640e-05,-1.56
7.23650e-05,-1.64
7.23660e-05,-1.64
7.23670e-05,-1.68
7.23680e-05,-1.64
7.23690e-05,-1.68
7.23700e-05,-1.64
7.23710e-05,-1.68
7.23720e-05,-1.64
7.23730e-05,-1.6
7.23740e-05,-1.6
7.23750e-05,-1.56
7.23760e-05,-1.52
7.23770e-05,-1.48
7.23780e-05,-1.4
7.23790e-05,-1.32
7.23800e-05,-1.28
7.23810e-05,-1.2
7.23820e-05,-1.16
7.23830e-05,-1.12
7.23840e-05,-1.0
7.23850e-05,-0.92
7.23860e-05,-0.84
7.23870e-05,-0.76
7.23880e-05,-0.64
7.23890e-05,-0.56
7.23900e-05,-0.44
7.23910e-05,-0.32
7.23920e-05,-0.2
7.23930e-05,-0.12
7.23940e-05,0.04
7.23950e-05,0.12
7.23960e-05,0.24
7.23970e-05,0.32
7.23980e-05,0.44
7.23990e-05,0.52
7.24000e-05,0.64
7.24010e-05,0.76
7.24020e-05,0.84
7.24030e-05,0.92
7.24040e-05,1.0
7.24050e-05,1.08
7.24060e-05,1.2
7.24070e-05,1.28
7.24080e-05,1.36
7.24090e-05,1.4
7.24100e-05,1.44
7.24110e-05,1.48
7.24120e-05,1.56
7.24130e-05,1.6
7.24140e-05,1.64
7.24150e-05,1.64
7.24160e-05,1.68
7.24170e-05,1.68
7.24180e-05,1.72
7.24190e-05,1.72
7.24200e-05,1.72
7.24210e-05,1.68
7.24220e-05,1.72
7.24230e-05,1.68
7.24240e-05,1.64
7.24250e-05,1.6
7.24260e-05,1.56
7.24270e-05,1.52
7.24280e-05,1.48
7.24290e-05,1.4
7.24300e-05,1.36
7.24310e-05,1.28
7.24320e-05,1.24
7.24330e-05,1.12
7.24340e-05,1.08
7.24350e-05,0.96
7.24360e-05,0.88
7.24370e-05,0.8
7.24380e-05,0.72
7.24390e-05,0.6
7.24400e-05,0.48
7.24410e-05,0.36
7.24420e-05,0.28
7.24430e-05,0.16
7.24440e-05,0.08
7.24450e-05,-0.08
7.24460e-05,-0.16
7.24470e-05,-0.28
7.24480e-05,-0.4
7.24490e-05,-0.52
7.24500e-05,-0.6
7.24510e-05,-0.68
7.24520e-05,-0.76
7.24530e-05,-0.88
7.24540e-05,-0.96
7.24550e-05,-1.04
7.24560e-05,-1.12
7.24570e-05,-1.2
7.24580e-05,-1.24
7.24590e-05,-1.32
7.24600e-05,-1.36
7.24610e-05,-1.44
7.24620e-05,-1.48
7.24630e-05,-1.52
7.24640e-05,-1.56
7.24650e-05,-1.56
7.24660e-05,-1.56
7.24670e-05,-1.6
7.24680e-05,-1.6
7.24690e-05,-1.64
7.24700e-05,-1.64
7.24710e-05,-1.64
7.24720e-05,-1.64
7.24730e-05,-1.64
7.24740e-05,-1.64
7.24750e-05,-1.6
7.24760e-05,-1.56
7.24770e-05,-1.56
7.24780e-05,-1.52
7.24790e-05,-1.52
7.24800e-05,-1.48
7.24810e-05,-1.48
7.24820e-05,-1.44
7.24830e-05,-1.4
7.24840e-05,-1.36
7.24850e-05,-1.36
7.24860e-05,-1.36
7.24870e-05,-1.32
7.24880e-05,-1.28
7.24890e-05,-1.28
7.24900e-05,-1.28
7.24910e-05,-1.24
7.24920e-05,-1.2
7.24930e-05,-1.2
7.24940e-05,-1.16
7.24950e-05,-1.16
7.24960e-05,-1.16
7.24970e-05,-1.16
7.24980e-05,-1.16
7.24990e-05,-1.12
7.25000e-05,-1.16
7.25010e-05,-1.12
7.25020e-05,-1.12
7.25030e-05,-1.12
7.25040e-05,-1.12
7.25050e-05,-1.12
7.25060e-05,-1.08
7.25070e-05,-1.12
7.25080e-05,-1.08
7.25090e-05,-1.08
7.25100e-05,-1.08
7.25110e-05,-1.08
7.25120e-05,-1.08
7.25130e-05,-1.08
7.25140e-05,-1.08
7.25150e-05,-1.08
7.25160e-05,-1.08
7.25170e-05,-1.04
7.25180e-05,-1.04
7.25190e-05,-1.04
7.25200e-05,-1.04
7.25210e-05,-1.0
7.25220e-05,-0.96
7.25230e-05,-0.96
7.25240e-05,-0.92
7.25250e-05,-0.88
7.25260e-05,-0.84
7.25270e-05,-0.8
7.25280e-05,-0.76
7.25290e-05,-0.72
7.25300e-05,-0.68
7.25310e-05,-0.64
7.25320e-05,-0.56
7.25330e-05,-0.52
7.25340e-05,-0.44
7.25350e-05,-0.4
7.25360e-05,-0.32
7.25370e-05,-0.24
7.25380e-05,-0.16
7.25390e-05,-0.04
7.25400e-05,-0.0
7.25410e-05,0.08
7.25420e-05,0.2
7.25430e-05,0.28
7.25440e-05,0.4
7.25450e-05,0.44
7.25460e-05,0.56
7.25470e-05,0.64
7.25480e-05,0.72
7.25490e-05,0.8
7.25500e-05,0.88
7.25510e-05,0.96
7.25520e-05,1.04
7.25530e-05,1.12
7.25540e-05,1.2
7.25550e-05,1.24
7.25560e-05,1.32
7.25570e-05,1.36
7.25580e-05,1.44
7.25590e-05,1.52
7.25600e-05,1.56
7.25610e-05,1.6
7.25620e-05,1.64
7.25630e-05,1.68
7.25640e-05,1.72
7.25650e-05,1.76
7.25660e-05,1.8
7.25670e-05,1.8
7.25680e-05,1.8
7.25690e-05,1.8
7.25700e-05,1.8
7.25710e-05,1.76
7.25720e-05,1.8
7.25730e-05,1.76
7.25740e-05,1.76
7.25750e-05,1.68
7.25760e-05,1.64
7.25770e-05,1.6
7.25780e-05,1.52
7.25790e-05,1.44
7.25800e-05,1.4
7.25810e-05,1.32
7.25820e-05,1.24
7.25830e-05,1.16
7.25840e-05,1.08
7.25850e-05,1.0
7.25860e-05,0.88
7.25870e-05,0.76
7.25880e-05,0.68
7.25890e-05,0.6
7.25900e-05,0.48
7.25910e-05,0.4
7.25920e-05,0.28
7.25930e-05,0.16
7.25940e-05,0.08
7.25950e-05,-0.04
7.25960e-05,-0.16
7.25970e-05,-0.28
7.25980e-05,-0.4
7.25990e-05,-0.48
7.26000e-05,-0.6
7.26010e-05,-0.72
7.26020e-05,-0.8
7.26030e-05,-0.92
7.26040e-05,-1.0
7.26050e-05,-1.08
7.26060e-05,-1.16
7.26070e-05,-1.2
7.26080e-05,-1.32
7.26090e-05,-1.4
7.26100e-05,-1.44
7.26110e-05,-1.52
7.26120e-05,-1.52
7.26130e-05,-1.56
7.26140e-05,-1.64
7.26150e-05,-1.64
7.26160e-05,-1.64
7.26170e-05,-1.68
7.26180e-05,-1.68
7.26190e-05,-1.68
7.26200e-05,-1.68
7.26210e-05,-1.68
7.26220e-05,-1.64
7.26230e-05,-1.64
7.26240e-05,-1.6
7.26250e-05,-1.56
7.26260e-05,-1.52
7.26270e-05,-1.48
7.26280e-05,-1.44
7.26290e-05,-1.36
7.26300e-05,-1.32
7.26310e-05,-1.24
7.26320e-05,-1.16
7.26330e-05,-1.12
7.26340e-05,-1.04
7.26350e-05,-0.92
7.26360e-05,-0.84
7.26370e-05,-0.76
7.26380e-05,-0.68
7.26390e-05,-0.56
7.26400e-05,-0.44
7.26410e-05,-0.36
7.26420e-05,-0.24
7.26430e-05,-0.12
7.26440e-05,-0.04
7.26450e-05,0.12
7.26460e-05,0.24
7.26470e-05,0.32
7.26480e-05,0.44
7.26490e-05,0.56
7.26500e-05,0.64
7.26510e-05,0.72
7.26520e-05,0.84
7.26530e-05,0.92
7.26540e-05,1.04
7.26550e-05,1.12
7.26560e-05,1.2
7.26570e-05,1.28
7.26580e-05,1.36
7.26590e-05,1.4
7.26600e-05,1.48
7.26610e-05,1.52
7.26620e-05,1.56
7.26630e-05,1.6
7.26640e-05,1.64
7.26650e-05,1.64
7.26660e-05,1.68
7.26670e-05,1.68
7.26680e-05,1.72
7.26690e-05,1.72
7.26700e-05,1.72
7.26710e-05,1.72
7.26720e-05,1.72
7.26730e-05,1.72
7.26740e-05,1.72
7.26750e-05,1.68
7.26760e-05,1.68
7.26770e-05,1.68
7.26780e-05,1.64
7.26790e-05,1.6
7.26800e-05,1.6
7.26810e-05,1.56
7.26820e-05,1.56
7.26830e-05,1.52
7.26840e-05,1.48
7.26850e-05,1.44
7.26860e-05,1.44
7.26870e-05,1.4
7.26880e-05,1.4
7.26890e-05,1.36
7.26900e-05,1.36
7.26910e-05,1.32
7.26920e-05,1.32
7.26930e-05,1.28
7.26940e-05,1.28
7.26950e-05,1.28
7.26960e-05,1.28
7.26970e-05,1.24
7.26980e-05,1.24
7.26990e-05,1.2
7.27000e-05,1.24
7.27010e-05,1.2
7.27020e-05,1.2
7.27030e-05,1.2
7.27040e-05,1.16
7.27050e-05,1.16
7.27060e-05,1.16
7.27070e-05,1.16
7.27080e-05,1.16
7.27090e-05,1.16
7.27100e-05,1.16
7.27110e-05,1.16
7.27120e-05,1.12
7.27130e-05,1.12
7.27140e-05,1.12
7.27150e-05,1.12
7.27160e-05,1.08
7.27170e-05,1.08
7.27180e-05,1.08
7.27190e-05,1.04
7.27200e-05,1.04
7.27210e-05,1.0
7.27220e-05,0.96
7.27230e-05,0.96
7.27240e-05,0.92
7.27250e-05,0.88
7.27260e-05,0.84
7.27270e-05,0.8
7.27280e-05,0.76
7.27290e-05,0.72
7.27300e-05,0.64
7.27310e-05,0.6
7.27320e-05,0.52
7.27330e-05,0.44
7.27340e-05,0.4
7.27350e-05,0.36
7.27360e-05,0.28
7.27370e-05,0.16
7.27380e-05,0.08
7.27390e-05,0.04
7.27400e-05,-0.04
7.27410e-05,-0.16
7.27420e-05,-0.24
7.27430e-05,-0.32
7.27440e-05,-0.4
7.27450e-05,-0.52
7.27460e-05,-0.6
7.27470e-05,-0.68
7.27480e-05,-0.76
7.27490e-05,-0.84
7.27500e-05,-0.92
7.27510e-05,-1.0
7.27520e-05,-1.08
7.27530e-05,-1.16
7.27540e-05,-1.2
7.27550e-05,-1.28
7.27560e-05,-1.32
7.27570e-05,-1.36
7.27580e-05,-1.44
7.27590e-05,-1.52
7.27600e-05,-1.52
7.27610e-05,-1.56
7.27620e-05,-1.6
7.27630e-05,-1.64
7.27640e-05,-1.68
7.27650e-05,-1.72
7.27660e-05,-1.72
7.27670e-05,-1.76
7.27680e-05,-1.76
7.27690e-05,-1.8
7.27700e-05,-1.8
7.27710e-05,-1.8
7.27720e-05,-1.76
7.27730e-05,-1.76
7.27740e-05,-1.72
7.27750e-05,-1.72
7.27760e-05,-1.72
7.27770e-05,-1.68
7.27780e-05,-1.68
7.27790e-05,-1.64
7.27800e-05,-1.6
7.27810e-05,-1.6
7.27820e-05,-1.56
7.27830e-05,-1.52
7.27840e-05,-1.48
7.27850e-05,-1.48
7.27860e-05,-1.44
7.27870e-05,-1.44
7.27880e-05,-1.4
7.27890e-05,-1.4
7.27900e-05,-1.36
7.27910e-05,-1.32
7.27920e-05,-1.32
7.27930e-05,-1.32
7.27940e-05,-1.28
7.27950e-05,-1.28
7.27960e-05,-1.24
7.27970e-05,-1.24
7.27980e-05,-1.24
7.27990e-05,-1.2
7.28000e-05,-1.2
7.28010e-05,-1.2
7.28020e-05,-1.16
7.28030e-05,-1.16
7.28040e-05,-1.16
7.28050e-05,-1.16
7.28060e-05,-1.12
7.28070e-05,-1.12
7.28080e-05,-1.12
7.28090e-05,-1.12
7.28100e-05,-1.12
7.28110e-05,-1.12
7.28120e-05,-1.08
7.28130e-05,-1.12
7.28140e-05,-1.08
7.28150e-05,-1.04
7.28160e-05,-1.08
7.28170e-05,-1.04
7.28180e-05,-1.04
7.28190e-05,-1.0
7.28200e-05,-1.0
7.28210e-05,-1.0
7.28220e-05,-0.96
7.28230e-05,-0.92
7.28240e-05,-0.92
7.28250e-05,-0.88
7.28260e-05,-0.88
7.28270e-05,-0.8
7.28280e-05,-0.76
7.28290e-05,-0.72
7.28300e-05,-0.64
7.28310e-05,-0.6
7.28320e-05,-0.56
7.28330e-05,-0.48
7.28340e-05,-0.4
7.28350e-05,-0.32
7.28360e-05,-0.24
7.28370e-05,-0.2
7.28380e-05,-0.12
7.28390e-05,-0.04
7.28400e-05,0.04
7.28410e-05,0.12
7.28420e-05,0.2
7.28430e-05,0.28
7.28440e-05,0.4
7.28450e-05,0.44
7.28460e-05,0.56
7.28470e-05,0.64
7.28480e-05,0.72
7.28490e-05,0.8
7.28500e-05,0.88
7.28510e-05,0.96
7.28520e-05,1.04
7.28530e-05,1.08
7.28540e-05,1.16
7.28550e-05,1.2
7.28560e-05,1.32
7.28570e-05,1.32
7.28580e-05,1.4
7.28590e-05,1.48
7.28600e-05,1.52
7.28610e-05,1.56
7.28620e-05,1.6
7.28630e-05,1.64
7.28640e-05,1.68
7.28650e-05,1.68
7.28660e-05,1.72
7.28670e-05,1.72
7.28680e-05,1.76
7.28690e-05,1.76
7.28700e-05,1.76
7.28710e-05,1.72
7.28720e-05,1.72
7.28730e-05,1.68
7.28740e-05,1.64
7.28750e-05,1.6
7.28760e-05,1.56
7.28770e-05,1.48
7.28780e-05,1.44
7.28790e-05,1.36
7.28800e-05,1.32
7.28810e-05,1.24
7.28820e-05,1.16
7.28830e-05,1.08
7.28840e-05,0.96
7.28850e-05,0.88
7.28860e-05,0.8
7.28870e-05,0.68
7.28880e-05,0.6
7.28890e-05,0.48
7.28900e-05,0.4
7.28910e-05,0.28
7.28920e-05,0.16
7.28930e-05,0.08
7.28940e-05,-0.04
7.28950e-05,-0.16
7.28960e-05,-0.28
7.28970e-05,-0.4
7.28980e-05,-0.48
7.28990e-05,-0.56
7.29000e-05,-0.68
7.29010e-05,-0.76
7.29020e-05,-0.84
7.29030e-05,-0.92
7.29040e-05,-1.0
7.29050e-05,-1.08
7.29060e-05,-1.16
7.29070e-05,-1.24
7.29080e-05,-1.32
7.29090e-05,-1.36
7.29100e-05,-1.4
7.29110e-05,-1.48
7.29120e-05,-1.48
7.29130e-05,-1.56
7.29140e-05,-1.56
7.29150e-05,-1.6
7.29160e-05,-1.6
7.29170e-05,-1.64
7.29180e-05,-1.64
7.29190e-05,-1.64
7.29200e-05,-1.64
7.29210e-05,-1.68
7.29220e-05,-1.64
7.29230e-05,-1.6
7.29240e-05,-1.56
7.29250e-05,-1.56
7.29260e-05,-1.48
7.29270e-05,-1.48
7.29280e-05,-1.4
7.29290e-05,-1.32
7.29300e-05,-1.24
7.29310e-05,-1.2
7.29320e-05,-1.12
7.29330e-05,-1.04
7.29340e-05,-0.96
7.29350e-05,-0.84
7.29360e-05,-0.8
7.29370e-05,-0.68
7.29380e-05,-0.56
7.29390e-05,-0.48
7.29400e-05,-0.36
7.29410e-05,-0.24
7.29420e-05,-0.16
7.29430e-05,-0.04
7.29440e-05,0.08
7.29450e-05,0.16
7.29460e-05,0.28
7.29470e-05,0.4
7.29480e-05,0.48
7.29490e-05,0.56
7.29500e-05,0.68
7.29510e-05,0.76
7.29520e-05,0.84
7.29530e-05,0.92
7.29540e-05,1.04
7.29550e-05,1.12
7.29560e-05,1.2
7.29570e-05,1.24
7.29580e-05,1.32
7.29590e-05,1.36
7.29600e-05,1.44
7.29610e-05,1.44
7.29620e-05,1.52
7.29630e-05,1.56
7.29640e-05,1.6
7.29650e-05,1.6
7.29660e-05,1.6
7.29670e-05,1.64
7.29680e-05,1.68
7.29690e-05,1.68
7.29700e-05,1.68
7.29710e-05,1.64
7.29720e-05,1.64
7.29730e-05,1.6
7.29740e-05,1.6
7.29750e-05,1.56
7.29760e-05,1.52
7.29770e-05,1.48
7.29780e-05,1.44
7.29790e-05,1.36
7.29800e-05,1.32
7.29810e-05,1.24
7.29820e-05,1.2
7.29830e-05,1.08
7.29840e-05,1.04
7.29850e-05,0.92
7.29860e-05,0.84
7.29870e-05,0.72
7.29880e-05,0.64
7.29890e-05,0.52
7.29900e-05,0.44
7.29910e-05,0.32
7.29920e-05,0.2
7.29930e-05,0.08
7.29940e-05,-0.0
7.29950e-05,-0.12
7.29960e-05,-0.2
7.29970e-05,-0.32
7.29980e-05,-0.44
7.29990e-05,-0.52
7.30000e-05,-0.64
7.30010e-05,-0.72
7.30020e-05,-0.8
7.30030e-05,-0.88
7.30040e-05,-0.96
7.30050e-05,-1.04
7.30060e-05,-1.12
7.30070e-05,-1.16
7.30080e-05,-1.24
7.30090e-05,-1.32
7.30100e-05,-1.36
7.30110e-05,-1.4
7.30120e-05,-1.44
7.30130e-05,-1.48
7.30140e-05,-1.52
7.30150e-05,-1.56
7.30160e-05,-1.56
7.30170e-05,-1.6
7.30180e-05,-1.56
7.30190e-05,-1.6
7.30200e-05,-1.6
7.30210e-05,-1.6
7.30220e-05,-1.56
7.30230e-05,-1.56
7.30240e-05,-1.56
7.30250e-05,-1.52
7.30260e-05,-1.44
7.30270e-05,-1.4
7.30280e-05,-1.36
7.30290e-05,-1.32
7.30300e-05,-1.24
7.30310e-05,-1.16
7.30320e-05,-1.08
7.30330e-05,-1.04
7.30340e-05,-0.96
7.30350e-05,-0.88
7.30360e-05,-0.8
7.30370e-05,-0.72
7.30380e-05,-0.6
7.30390e-05,-0.52
7.30400e-05,-0.4
7.30410e-05,-0.32
7.30420e-05,-0.2
7.30430e-05,-0.08
7.30440e-05,0.04
7.30450e-05,0.16
7.30460e-05,0.28
7.30470e-05,0.36
7.30480e-05,0.44
7.30490e-05,0.56
7.30500e-05,0.68
7.30510e-05,0.76
7.30520e-05,0.84
7.30530e-05,0.92
7.30540e-05,1.04
7.30550e-05,1.12
7.30560e-05,1.2
7.30570e-05,1.24
7.30580e-05,1.32
7.30590e-05,1.36
7.30600e-05,1.44
7.30610e-05,1.48
7.30620e-05,1.56
7.30630e-05,1.56
7.30640e-05,1.6
7.30650e-05,1.6
7.30660e-05,1.64
7.30670e-05,1.64
7.30680e-05,1.68
7.30690e-05,1.64
7.30700e-05,1.68
7.30710e-05,1.64
7.30720e-05,1.68
7.30730e-05,1.6
7.30740e-05,1.6
7.30750e-05,1.56
7.30760e-05,1.52
7.30770e-05,1.44
7.30780e-05,1.4
7.30790e-05,1.32
7.30800e-05,1.28
7.30810e-05,1.2
7.30820e-05,1.16
7.30830e-05,1.08
7.30840e-05,1.0
7.30850e-05,0.88
7.30860e-05,0.8
7.30870e-05,0.68
7.30880e-05,0.6
7.30890e-05,0.48
7.30900e-05,0.4
7.30910e-05,0.28
7.30920e-05,0.16
7.30930e-05,0.08
7.30940e-05,-0.04
7.30950e-05,-0.16
7.30960e-05,-0.28
7.30970e-05,-0.36
7.30980e-05,-0.48
7.30990e-05,-0.56
7.31000e-05,-0.64
7.31010e-05,-0.8
7.31020e-05,-0.88
7.31030e-05,-0.96
7.31040e-05,-1.04
7.31050e-05,-1.12
7.31060e-05,-1.2
7.31070e-05,-1.28
7.31080e-05,-1.36
7.31090e-05,-1.4
7.31100e-05,-1.44
7.31110e-05,-1.52
7.31120e-05,-1.52
7.31130e-05,-1.56
7.31140e-05,-1.56
7.31150e-05,-1.6
7.31160e-05,-1.64
7.31170e-05,-1.64
7.31180e-05,-1.64
7.31190e-05,-1.68
7.31200e-05,-1.64
7.31210e-05,-1.68
7.31220e-05,-1.64
7.31230e-05,-1.6
7.31240e-05,-1.56
7.31250e-05,-1.52
7.31260e-05,-1.48
7.31270e-05,-1.44
7.31280e-05,-1.36
7.31290e-05,-1.28
7.31300e-05,-1.24
7.31310e-05,-1.2
7.31320e-05,-1.08
7.31330e-05,-1.0
7.31340e-05,-0.92
7.31350e-05,-0.84
7.31360e-05,-0.76
7.31370e-05,-0.68
7.31380e-05,-0.56
7.31390e-05,-0.48
7.31400e-05,-0.36
7.31410e-05,-0.28
7.31420e-05,-0.12
7.31430e-05,-0.04
7.31440e-05,0.08
7.31450e-05,0.2
7.31460e-05,0.32
7.31470e-05,0.4
7.31480e-05,0.52
7.31490e-05,0.6
7.31500e-05,0.72
7.31510e-05,0.8
7.31520e-05,0.92
7.31530e-05,1.0
7.31540e-05,1.08
7.31550e-05,1.16
7.31560e-05,1.24
7.31570e-05,1.32
7.31580e-05,1.4
7.31590e-05,1.44
7.31600e-05,1.52
7.31610e-05,1.56
7.31620e-05,1.6
7.31630e-05,1.6
7.31640e-05,1.64
7.31650e-05,1.68
7.31660e-05,1.68
7.31670e-05,1.68
7.31680e-05,1.72
7.31690e-05,1.68
7.31700e-05,1.72
7.31710e-05,1.68
7.31720e-05,1.68
7.31730e-05,1.64
7.31740e-05,1.64
7.31750e-05,1.6
7.31760e-05,1.56
7.31770e-05,1.48
7.31780e-05,1.44
7.31790e-05,1.32
7.31800e-05,1.28
7.31810e-05,1.2
7.31820e-05,1.16
7.31830e-05,1.04
7.31840e-05,1.0
7.31850e-05,0.88
7.31860e-05,0.8
7.31870e-05,0.68
7.31880e-05,0.6
7.31890e-05,0.48
7.31900e-05,0.4
7.31910e-05,0.28
7.31920e-05,0.2
7.31930e-05,0.08
7.31940e-05,-0.04
7.31950e-05,-0.16
7.31960e-05,-0.24
7.31970e-05,-0.36
7.31980e-05,-0.48
7.31990e-05,-0.56
7.32000e-05,-0.68
7.32010e-05,-0.76
7.32020e-05,-0.84
7.32030e-05,-0.92
7.32040e-05,-1.0
7.32050e-05,-1.08
7.32060e-05,-1.16
7.32070e-05,-1.2
7.32080e-05,-1.28
7.32090e-05,-1.36
7.32100e-05,-1.4
7.32110e-05,-1.48
7.32120e-05,-1.48
7.32130e-05,-1.52
7.32140e-05,-1.56
7.32150e-05,-1.56
7.32160e-05,-1.6
7.32170e-05,-1.64
7.32180e-05,-1.64
7.32190e-05,-1.64
7.32200e-05,-1.64
7.32210e-05,-1.64
7.32220e-05,-1.6
7.32230e-05,-1.6
7.32240e-05,-1.56
7.32250e-05,-1.52
7.32260e-05,-1.48
7.32270e-05,-1.44
7.32280e-05,-1.36
7.32290e-05,-1.32
7.32300e-05,-1.24
7.32310e-05,-1.2
7.32320e-05,-1.12
7.32330e-05,-1.04
7.32340e-05,-0.92
7.32350e-05,-0.84
7.32360e-05,-0.76
7.32370e-05,-0.64
7.32380e-05,-0.56
7.32390e-05,-0.48
7.32400e-05,-0.36
7.32410e-05,-0.28
7.32420e-05,-0.16
7.32430e-05,-0.04
7.32440e-05,0.08
7.32450e-05,0.2
7.32460e-05,0.32
7.32470e-05,0.36
7.32480e-05,0.52
7.32490e-05,0.6
7.32500e-05,0.68
7.32510e-05,0.76
7.32520e-05,0.88
7.32530e-05,0.92
7.32540e-05,1.04
7.32550e-05,1.08
7.32560e-05,1.16
7.32570e-05,1.24
7.32580e-05,1.32
7.32590e-05,1.36
7.32600e-05,1.4
7.32610e-05,1.44
7.32620e-05,1.52
7.32630e-05,1.48
7.32640e-05,1.56
7.32650e-05,1.56
7.32660e-05,1.6
7.32670e-05,1.6
7.32680e-05,1.64
7.32690e-05,1.64
7.32700e-05,1.64
7.32710e-05,1.64
7.32720e-05,1.64
7.32730e-05,1.64
7.32740e-05,1.64
7.32750e-05,1.6
7.32760e-05,1.6
7.32770e-05,1.6
